raceId,driverId,lap,position,time,milliseconds
1000,843,40,12,1:24.975,84975
1000,843,41,12,1:24.696,84696
1000,843,42,12,1:24.075,84075
1000,843,43,12,1:26.908,86908
1000,843,44,12,1:24.098,84098
1000,843,45,12,1:24.061,84061
1000,843,46,12,1:24.269,84269
1000,843,47,12,1:24.070,84070
1000,843,48,12,1:24.387,84387
1000,843,49,12,1:25.480,85480
1000,843,50,11,1:42.118,102118
1000,843,51,11,1:27.988,87988
1000,843,52,11,1:23.020,83020
1000,843,53,11,1:23.125,83125
1000,843,54,11,1:23.164,83164
1000,843,55,11,1:22.751,82751
1000,843,56,11,1:25.329,85329
1000,843,57,11,1:23.298,83298
1000,843,58,11,1:23.005,83005
1000,843,59,11,1:22.789,82789
1000,843,60,11,1:23.062,83062
1000,843,61,11,1:22.654,82654
1000,843,62,11,1:22.612,82612
1000,843,63,11,1:22.739,82739
1000,843,64,11,1:22.790,82790
1000,843,65,11,1:22.714,82714
1000,843,66,11,1:22.908,82908
1000,843,67,11,1:23.234,83234
1000,843,68,11,1:23.394,83394
1000,843,69,11,1:23.573,83573
1000,807,1,10,1:34.613,94613
1000,807,2,10,1:26.727,86727
1000,807,3,10,1:26.672,86672
1000,807,4,10,1:26.393,86393
1000,807,5,10,1:25.703,85703
1000,807,6,9,1:36.432,96432
1000,807,7,9,1:30.794,90794
1000,807,8,9,1:25.354,85354
1000,807,9,9,1:24.955,84955
1000,807,10,9,1:25.362,85362
1000,807,11,9,1:25.043,85043
1000,807,12,9,1:25.177,85177
1000,807,13,10,1:25.678,85678
1000,807,14,10,1:25.048,85048
1000,807,15,10,1:25.060,85060
1000,807,16,10,1:24.997,84997
1000,807,17,10,1:25.104,85104
1000,807,18,10,1:25.028,85028
1000,807,19,10,1:24.540,84540
1000,807,20,10,1:24.282,84282
1000,807,21,10,1:24.481,84481
1000,807,22,10,1:24.685,84685
1000,807,23,11,1:26.677,86677
1000,807,24,14,1:41.024,101024
1000,807,25,14,1:24.979,84979
1000,807,26,14,1:24.756,84756
1000,807,27,14,1:23.801,83801
1000,807,28,14,1:23.758,83758
1000,807,29,14,1:24.227,84227
1000,807,30,14,1:25.003,85003
1000,807,31,14,1:26.679,86679
1000,807,32,14,1:24.250,84250
1000,807,33,14,1:24.542,84542
1000,807,34,14,1:24.533,84533
1000,807,35,14,1:24.440,84440
1000,807,36,14,1:24.316,84316
1000,807,37,14,1:24.209,84209
1000,807,38,14,1:26.220,86220
1000,807,39,14,1:24.644,84644
1000,807,40,13,1:24.820,84820
1000,807,41,13,1:24.899,84899
1000,807,42,13,1:27.027,87027
1000,807,43,13,1:24.563,84563
1000,807,44,13,1:24.127,84127
1000,807,45,13,1:24.088,84088
1000,807,46,13,1:24.359,84359
1000,807,47,13,1:23.979,83979
1000,807,48,13,1:26.031,86031
1000,807,49,13,1:23.741,83741
1000,807,50,12,1:41.926,101926
1000,807,51,14,1:42.149,102149
1000,807,52,14,1:22.423,82423
1000,807,53,14,1:22.761,82761
1000,807,54,13,1:21.685,81685
1000,807,55,13,1:22.384,82384
1000,807,56,13,1:23.029,83029
1000,807,57,13,1:23.038,83038
1000,807,58,13,1:23.440,83440
1000,807,59,13,1:24.695,84695
1000,807,60,13,1:23.671,83671
1000,807,61,13,1:22.466,82466
1000,807,62,13,1:22.137,82137
1000,807,63,13,1:22.664,82664
1000,807,64,13,1:23.180,83180
1000,807,65,13,1:23.764,83764
1000,807,66,12,1:21.361,81361
1000,807,67,12,1:21.340,81340
1000,807,68,12,1:21.428,81428
1000,807,69,12,1:21.261,81261
1000,4,1,11,1:35.438,95438
1000,4,2,11,1:27.359,87359
1000,4,3,11,1:26.686,86686
1000,4,4,11,1:26.470,86470
1000,4,5,11,1:26.905,86905
1000,4,6,10,1:37.644,97644
1000,4,7,11,1:31.981,91981
1000,4,8,11,1:25.680,85680
1000,4,9,12,1:26.263,86263
1000,4,10,12,1:26.067,86067
1000,4,11,12,1:25.091,85091
1000,4,12,12,1:24.710,84710
1000,4,13,12,1:24.938,84938
1000,4,14,12,1:24.811,84811
1000,4,15,12,1:24.524,84524
1000,4,16,12,1:24.647,84647
1000,4,17,12,1:24.759,84759
1000,4,18,12,1:24.706,84706
1000,4,19,12,1:24.521,84521
1000,4,20,12,1:24.155,84155
1000,4,21,12,1:24.096,84096
1000,4,22,12,1:24.054,84054
1000,4,23,12,1:24.584,84584
1000,4,24,11,1:24.297,84297
1000,4,25,10,1:24.168,84168
1000,4,26,9,1:23.720,83720
1000,4,27,9,1:23.683,83683
1000,4,28,9,1:23.671,83671
1000,4,29,9,1:23.868,83868
1000,4,30,8,1:23.591,83591
1000,4,31,8,1:23.597,83597
1000,4,32,7,1:23.516,83516
1000,4,33,7,1:24.045,84045
1000,4,34,7,1:23.700,83700
1000,4,35,7,1:23.673,83673
1000,4,36,7,1:23.283,83283
1000,4,37,7,1:23.697,83697
1000,4,38,7,1:23.531,83531
1000,4,39,7,1:25.687,85687
1000,4,40,9,1:42.197,102197
1000,4,41,8,1:24.237,84237
1000,4,42,8,1:24.575,84575
1000,4,43,8,1:24.481,84481
1000,4,44,8,1:25.706,85706
1000,4,45,8,1:22.582,82582
1000,4,46,8,1:22.974,82974
1000,4,47,8,1:22.661,82661
1000,4,48,8,1:22.556,82556
1000,4,49,8,1:23.357,83357
1000,4,50,8,1:35.147,95147
1000,4,51,8,1:34.036,94036
1000,4,52,8,1:22.351,82351
1000,4,53,8,1:22.568,82568
1000,4,54,8,1:23.708,83708
1000,4,55,8,1:25.257,85257
1000,4,56,8,1:24.604,84604
1000,4,57,8,1:22.761,82761
1000,4,58,8,1:23.002,83002
1000,4,59,8,1:22.750,82750
1000,4,60,8,1:22.944,82944
1000,4,61,8,1:22.601,82601
1000,4,62,8,1:22.504,82504
1000,4,63,8,1:22.813,82813
1000,4,64,8,1:23.213,83213
1000,4,65,8,1:24.169,84169
1000,4,66,8,1:25.878,85878
1000,4,67,8,1:25.342,85342
1000,4,68,8,1:22.090,82090
1000,4,69,8,1:23.281,83281
1000,154,1,12,1:35.946,95946
1000,154,2,12,1:27.447,87447
1000,154,3,12,1:26.907,86907
1000,154,4,12,1:26.530,86530
1000,154,5,12,1:26.706,86706
1000,154,6,11,1:37.709,97709
1000,154,7,10,1:29.544,89544
1000,154,8,10,1:25.011,85011
1000,154,9,10,1:24.949,84949
1000,154,10,10,1:24.581,84581
1000,154,11,11,1:25.656,85656
1000,154,12,11,1:24.665,84665
1000,154,13,11,1:24.553,84553
1000,154,14,11,1:24.735,84735
1000,154,15,11,1:25.044,85044
1000,154,16,11,1:24.787,84787
1000,154,17,11,1:25.155,85155
1000,154,18,11,1:25.037,85037
1000,154,19,11,1:24.723,84723
1000,154,20,11,1:24.419,84419
1000,154,21,11,1:24.588,84588
1000,154,22,11,1:24.580,84580
1000,154,23,10,1:24.431,84431
1000,154,24,9,1:23.639,83639
1000,154,25,9,1:23.281,83281
1000,154,26,8,1:23.188,83188
1000,154,27,8,1:23.567,83567
1000,154,28,8,1:23.289,83289
1000,154,29,8,1:26.287,86287
1000,154,30,12,1:41.609,101609
1000,154,31,12,1:23.939,83939
1000,154,32,12,1:24.426,84426
1000,154,33,12,1:24.981,84981
1000,154,34,12,1:26.126,86126
1000,154,35,12,1:24.391,84391
1000,154,36,12,1:24.788,84788
1000,154,37,12,1:24.434,84434
1000,154,38,12,1:25.173,85173
1000,154,39,11,1:26.052,86052
1000,154,40,11,1:25.530,85530
1000,154,41,11,1:24.198,84198
1000,154,42,11,1:24.236,84236
1000,154,43,11,1:24.000,84000
1000,154,44,11,1:27.279,87279
1000,154,45,11,1:23.870,83870
1000,154,46,11,1:24.673,84673
1000,154,47,11,1:24.242,84242
1000,154,48,11,1:23.292,83292
1000,154,49,11,1:23.011,83011
1000,154,50,10,1:41.437,101437
1000,154,51,10,1:29.872,89872
1000,154,52,10,1:22.818,82818
1000,154,53,10,1:22.898,82898
1000,154,54,10,1:22.961,82961
1000,154,55,10,1:22.798,82798
1000,154,56,10,1:23.634,83634
1000,154,57,10,1:23.352,83352
1000,154,58,10,1:22.606,82606
1000,154,59,10,1:25.254,85254
1000,154,60,10,1:22.866,82866
1000,154,61,10,1:22.740,82740
1000,154,62,10,1:23.085,83085
1000,154,63,10,1:23.750,83750
1000,154,64,10,1:22.959,82959
1000,154,65,10,1:23.176,83176
1000,154,66,10,1:22.848,82848
1000,154,67,10,1:23.463,83463
1000,154,68,10,1:23.213,83213
1000,154,69,10,1:24.111,84111
1000,838,1,13,1:36.520,96520
1000,838,2,13,1:27.599,87599
1000,838,3,13,1:26.967,86967
1000,838,4,13,1:26.737,86737
1000,838,5,13,1:26.708,86708
1000,838,6,13,1:38.714,98714
1000,838,7,13,1:30.746,90746
1000,838,8,13,1:26.145,86145
1000,838,9,13,1:25.713,85713
1000,838,10,13,1:26.084,86084
1000,838,11,13,1:25.432,85432
1000,838,12,13,1:24.934,84934
1000,838,13,13,1:24.996,84996
1000,838,14,13,1:24.828,84828
1000,838,15,13,1:24.748,84748
1000,838,16,13,1:24.670,84670
1000,838,17,13,1:24.727,84727
1000,838,18,13,1:24.642,84642
1000,838,19,13,1:24.638,84638
1000,838,20,13,1:24.443,84443
1000,838,21,13,1:24.420,84420
1000,838,22,13,1:24.185,84185
1000,838,23,13,1:24.277,84277
1000,838,24,12,1:24.190,84190
1000,838,25,11,1:24.248,84248
1000,838,26,10,1:24.062,84062
1000,838,27,10,1:23.831,83831
1000,838,28,10,1:23.784,83784
1000,838,29,10,1:23.877,83877
1000,838,30,9,1:23.775,83775
1000,838,31,9,1:23.773,83773
1000,838,32,8,1:23.648,83648
1000,838,33,8,1:23.762,83762
1000,838,34,8,1:23.811,83811
1000,838,35,8,1:23.724,83724
1000,838,36,8,1:23.389,83389
1000,838,37,8,1:23.369,83369
1000,838,38,8,1:23.444,83444
1000,838,39,8,1:23.594,83594
1000,838,40,7,1:25.839,85839
1000,838,41,9,1:41.517,101517
1000,838,42,9,1:23.821,83821
1000,838,43,9,1:25.461,85461
1000,838,44,9,1:24.132,84132
1000,838,45,9,1:23.796,83796
1000,838,46,9,1:23.077,83077
1000,838,47,9,1:23.097,83097
1000,838,48,9,1:23.080,83080
1000,838,49,9,1:26.939,86939
1000,839,1,14,1:37.181,97181
1000,839,2,14,1:27.796,87796
1000,839,3,14,1:27.147,87147
1000,839,4,15,1:27.296,87296
1000,839,5,15,1:26.650,86650
1000,839,6,14,1:38.739,98739
1000,839,7,14,1:30.179,90179
1000,839,8,14,1:26.358,86358
1000,839,9,14,1:25.863,85863
1000,839,10,14,1:26.049,86049
1000,839,11,14,1:25.720,85720
1000,839,12,14,1:25.281,85281
1000,839,13,14,1:25.056,85056
1000,839,14,14,1:25.273,85273
1000,839,15,14,1:24.962,84962
1000,839,16,14,1:25.135,85135
1000,839,17,14,1:25.010,85010
1000,839,18,14,1:25.014,85014
1000,839,19,14,1:24.750,84750
1000,839,20,14,1:24.526,84526
1000,839,21,14,1:24.775,84775
1000,839,22,14,1:24.755,84755
1000,839,23,14,1:24.719,84719
1000,839,24,13,1:24.606,84606
1000,839,25,12,1:24.675,84675
1000,839,26,11,1:24.494,84494
1000,839,27,11,1:24.522,84522
1000,839,28,11,1:24.264,84264
1000,839,29,11,1:24.766,84766
1000,839,30,10,1:24.330,84330
1000,839,31,10,1:24.543,84543
1000,839,32,10,1:24.696,84696
1000,839,33,10,1:24.654,84654
1000,839,34,10,1:24.775,84775
1000,839,35,10,1:24.868,84868
1000,839,36,10,1:24.616,84616
1000,839,37,10,1:26.185,86185
1000,839,38,10,1:25.478,85478
1000,839,39,12,1:28.220,88220
1000,839,40,15,1:42.945,102945
1000,839,41,15,1:24.504,84504
1000,839,42,14,1:23.707,83707
1000,839,43,14,1:23.925,83925
1000,839,44,14,1:25.703,85703
1000,839,45,14,1:23.923,83923
1000,839,46,14,1:23.997,83997
1000,839,47,14,1:23.457,83457
1000,839,48,14,1:23.387,83387
1000,839,49,14,1:23.489,83489
1000,839,50,13,1:46.822,106822
1000,839,51,12,1:24.112,84112
1000,839,52,12,1:23.184,83184
1000,839,53,12,1:23.113,83113
1000,839,54,12,1:23.316,83316
1000,839,55,12,1:23.133,83133
1000,839,56,12,1:23.141,83141
1000,839,57,12,1:23.058,83058
1000,839,58,12,1:23.225,83225
1000,839,59,12,1:23.350,83350
1000,839,60,12,1:23.305,83305
1000,839,61,12,1:23.231,83231
1000,839,62,12,1:23.099,83099
1000,839,63,12,1:22.876,82876
1000,839,64,12,1:23.187,83187
1000,839,65,12,1:23.829,83829
1000,839,66,13,1:24.467,84467
1000,839,67,13,1:23.399,83399
1000,839,68,13,1:23.260,83260
1000,839,69,13,1:23.160,83160
1000,815,1,15,1:37.644,97644
1000,815,2,15,1:27.807,87807
1000,815,3,16,1:28.008,88008
1000,815,4,16,1:26.969,86969
1000,815,5,16,1:26.158,86158
1000,815,6,15,1:39.474,99474
1000,815,7,15,1:29.261,89261
1000,815,8,15,1:26.613,86613
1000,815,9,15,1:25.999,85999
1000,815,10,15,1:26.040,86040
1000,815,11,15,1:25.883,85883
1000,815,12,15,1:25.550,85550
1000,815,13,15,1:25.216,85216
1000,815,14,15,1:25.329,85329
1000,815,15,15,1:25.013,85013
1000,815,16,15,1:25.027,85027
1000,815,17,15,1:25.136,85136
1000,815,18,15,1:25.002,85002
1000,815,19,15,1:24.613,84613
1000,815,20,15,1:24.838,84838
1000,815,21,15,1:24.957,84957
1000,815,22,15,1:26.926,86926
1000,815,23,18,1:43.615,103615
1000,815,24,18,1:25.061,85061
1000,815,25,17,1:23.901,83901
1000,815,26,17,1:24.489,84489
1000,815,27,17,1:25.155,85155
1000,815,28,17,1:25.373,85373
1000,815,29,17,1:26.586,86586
1000,815,30,16,1:24.195,84195
1000,815,31,16,1:24.207,84207
1000,815,32,15,1:24.070,84070
1000,815,33,15,1:23.813,83813
1000,815,34,15,1:23.991,83991
1000,815,35,15,1:23.888,83888
1000,815,36,15,1:23.893,83893
1000,815,37,15,1:27.269,87269
1000,815,38,15,1:23.942,83942
1000,815,39,15,1:23.603,83603
1000,815,40,14,1:25.737,85737
1000,815,41,14,1:24.207,84207
1000,815,42,15,1:25.648,85648
1000,815,43,15,1:23.853,83853
1000,815,44,15,1:25.538,85538
1000,815,45,15,1:24.023,84023
1000,815,46,15,1:24.073,84073
1000,815,47,15,1:23.680,83680
1000,815,48,15,1:24.054,84054
1000,815,49,15,1:24.882,84882
1000,815,50,14,1:46.036,106036
1000,815,51,13,1:23.952,83952
1000,815,52,13,1:23.286,83286
1000,815,53,13,1:23.308,83308
1000,815,54,14,1:24.607,84607
1000,815,55,14,1:23.575,83575
1000,815,56,14,1:23.263,83263
1000,815,57,14,1:23.267,83267
1000,815,58,14,1:23.356,83356
1000,815,59,14,1:23.330,83330
1000,815,60,14,1:23.546,83546
1000,815,61,14,1:23.298,83298
1000,815,62,14,1:23.497,83497
1000,815,63,14,1:23.565,83565
1000,815,64,14,1:23.303,83303
1000,815,65,14,1:23.609,83609
1000,815,66,14,1:23.504,83504
1000,815,67,14,1:26.312,86312
1000,815,68,14,1:24.093,84093
1000,815,69,14,1:23.997,83997
1000,817,1,16,1:38.170,98170
1000,817,2,16,1:27.650,87650
1000,817,3,15,1:26.612,86612
1000,817,4,14,1:25.779,85779
1000,817,5,14,1:26.692,86692
1000,817,6,12,1:37.472,97472
1000,817,7,12,1:30.637,90637
1000,817,8,12,1:25.607,85607
1000,817,9,11,1:23.159,83159
1000,817,10,11,1:24.078,84078
1000,817,11,10,1:22.988,82988
1000,817,12,10,1:24.792,84792
1000,817,13,9,1:23.821,83821
1000,817,14,8,1:23.017,83017
1000,817,15,8,1:24.350,84350
1000,817,16,7,1:22.397,82397
1000,817,17,7,1:22.598,82598
1000,817,18,7,1:23.088,83088
1000,817,19,7,1:23.994,83994
1000,817,20,7,1:24.582,84582
1000,817,21,6,1:22.624,82624
1000,817,22,6,1:22.323,82323
1000,817,23,6,1:22.395,82395
1000,817,24,6,1:22.601,82601
1000,817,25,6,1:23.144,83144
1000,817,26,6,1:23.320,83320
1000,817,27,5,1:21.977,81977
1000,817,28,5,1:22.216,82216
1000,817,29,5,1:22.180,82180
1000,817,30,5,1:22.367,82367
1000,817,31,5,1:22.641,82641
1000,817,32,5,1:22.573,82573
1000,817,33,5,1:22.709,82709
1000,817,34,5,1:24.141,84141
1000,817,35,5,1:22.912,82912
1000,817,36,5,1:22.634,82634
1000,817,37,5,1:22.222,82222
1000,817,38,5,1:22.933,82933
1000,817,39,4,1:23.126,83126
1000,817,40,4,1:23.404,83404
1000,817,41,4,1:23.417,83417
1000,817,42,4,1:22.924,82924
1000,817,43,4,1:22.750,82750
1000,817,44,4,1:25.206,85206
1000,817,45,5,1:40.548,100548
1000,817,46,5,1:20.012,80012
1000,817,47,5,1:21.585,81585
1000,817,48,5,1:21.383,81383
1000,817,49,5,1:22.024,82024
1000,817,50,5,1:21.636,81636
1000,817,51,5,1:44.904,104904
1000,817,52,5,1:22.005,82005
1000,817,53,5,1:20.819,80819
1000,817,54,5,1:21.082,81082
1000,817,55,5,1:21.606,81606
1000,817,56,5,1:21.911,81911
1000,817,57,5,1:22.042,82042
1000,817,58,5,1:21.656,81656
1000,817,59,5,1:21.511,81511
1000,817,60,5,1:21.719,81719
1000,817,61,5,1:21.862,81862
1000,817,62,5,1:20.039,80039
1000,817,63,5,1:20.036,80036
1000,817,64,5,1:21.153,81153
1000,817,65,5,1:21.098,81098
1000,817,66,5,1:21.646,81646
1000,817,67,5,1:23.808,83808
1000,817,68,5,1:28.112,88112
1000,817,69,5,1:25.068,85068
1000,817,70,4,1:23.359,83359
1000,845,1,17,1:38.634,98634
1000,845,2,17,1:28.016,88016
1000,845,3,17,1:27.942,87942
1000,845,4,17,1:26.899,86899
1000,845,5,17,1:26.795,86795
1000,845,6,16,1:38.856,98856
1000,845,7,16,1:29.338,89338
1000,845,8,16,1:27.227,87227
1000,845,9,16,1:26.578,86578
1000,845,10,16,1:26.342,86342
1000,845,11,16,1:26.024,86024
1000,845,12,16,1:25.873,85873
1000,845,13,16,1:25.829,85829
1000,845,14,16,1:25.663,85663
1000,845,15,16,1:25.737,85737
1000,845,16,16,1:25.643,85643
1000,845,17,16,1:25.609,85609
1000,845,18,16,1:25.714,85714
1000,845,19,16,1:25.442,85442
1000,845,20,16,1:25.071,85071
1000,845,21,16,1:24.901,84901
1000,845,22,16,1:25.106,85106
1000,845,23,15,1:25.353,85353
1000,845,24,15,1:25.676,85676
1000,845,25,15,1:25.241,85241
1000,845,26,15,1:25.195,85195
1000,845,27,15,1:24.949,84949
1000,845,28,15,1:26.809,86809
1000,845,29,15,1:25.346,85346
1000,845,30,15,1:25.373,85373
1000,845,31,15,1:27.781,87781
1000,845,32,18,1:43.230,103230
1000,845,33,18,1:24.560,84560
1000,845,34,18,1:25.285,85285
1000,845,35,18,1:25.353,85353
1000,845,36,18,1:25.618,85618
1000,845,37,18,1:25.191,85191
1000,845,38,18,1:26.487,86487
1000,845,39,18,1:25.296,85296
1000,845,40,18,1:24.984,84984
1000,845,41,18,1:25.303,85303
1000,845,42,18,1:25.210,85210
1000,845,43,18,1:25.055,85055
1000,845,44,18,1:25.238,85238
1000,845,45,18,1:25.963,85963
1000,845,46,18,1:26.381,86381
1000,845,47,18,1:25.054,85054
1000,845,48,17,1:24.759,84759
1000,845,49,17,1:30.771,90771
1000,845,50,16,1:40.247,100247
1000,845,51,16,1:25.993,85993
1000,845,52,16,1:24.701,84701
1000,845,53,16,1:23.708,83708
1000,845,54,16,1:26.489,86489
1000,845,55,16,1:24.280,84280
1000,845,56,16,1:24.200,84200
1000,845,57,16,1:24.170,84170
1000,845,58,16,1:24.458,84458
1000,845,59,16,1:24.128,84128
1000,845,60,16,1:23.978,83978
1000,845,61,16,1:27.973,87973
1000,845,62,16,1:24.278,84278
1000,845,63,16,1:26.427,86427
1000,845,64,16,1:26.029,86029
1000,845,65,16,1:24.507,84507
1000,845,66,16,1:26.250,86250
1000,845,67,16,1:24.897,84897
1000,845,68,16,1:25.900,85900
1000,828,1,18,1:39.158,99158
1000,828,2,18,1:28.068,88068
1000,828,3,18,1:28.125,88125
1000,828,4,18,1:26.975,86975
1000,828,5,18,1:27.069,87069
1000,828,6,18,1:41.139,101139
1000,828,7,18,1:44.012,104012
1000,828,8,18,1:24.823,84823
1000,828,9,18,1:24.921,84921
1000,828,10,18,1:25.161,85161
1000,828,11,18,1:25.127,85127
1000,828,12,18,1:25.150,85150
1000,828,13,18,1:25.095,85095
1000,828,14,18,1:25.145,85145
1000,828,15,18,1:25.196,85196
1000,828,16,18,1:25.068,85068
1000,828,17,18,1:25.001,85001
1000,828,18,18,1:25.083,85083
1000,828,19,18,1:25.024,85024
1000,828,20,18,1:25.263,85263
1000,828,21,18,1:25.390,85390
1000,828,22,18,1:26.828,86828
1000,828,23,17,1:25.738,85738
1000,828,24,17,1:27.027,87027
1000,828,25,18,1:26.984,86984
1000,828,26,18,1:25.492,85492
1000,828,27,18,1:26.300,86300
1000,828,28,18,1:25.218,85218
1000,828,29,18,1:25.350,85350
1000,828,30,18,1:25.382,85382
1000,828,31,18,1:25.327,85327
1000,828,32,17,1:27.512,87512
1000,828,33,17,1:26.781,86781
1000,828,34,17,1:25.932,85932
1000,828,35,17,1:25.512,85512
1000,828,36,17,1:25.213,85213
1000,828,37,17,1:25.424,85424
1000,828,38,17,1:25.373,85373
1000,828,39,17,1:26.683,86683
1000,828,40,17,1:25.427,85427
1000,828,41,17,1:25.302,85302
1000,828,42,17,1:25.195,85195
1000,828,43,17,1:24.960,84960
1000,828,44,17,1:25.436,85436
1000,828,45,17,1:25.806,85806
1000,828,46,17,1:25.350,85350
1000,828,47,16,1:26.284,86284
1000,828,48,16,1:24.150,84150
1000,828,49,16,1:30.023,90023
1000,828,50,15,1:40.558,100558
1000,828,51,15,1:23.851,83851
1000,828,52,15,1:23.676,83676
1000,828,53,15,1:23.671,83671
1000,828,54,15,1:26.281,86281
1000,828,55,15,1:24.128,84128
1000,828,56,15,1:25.634,85634
1000,828,57,15,1:23.879,83879
1000,828,58,15,1:24.131,84131
1000,828,59,15,1:24.166,84166
1000,828,60,15,1:24.152,84152
1000,828,61,15,1:24.060,84060
1000,828,62,15,1:24.248,84248
1000,828,63,15,1:24.602,84602
1000,828,64,15,1:27.840,87840
1000,828,65,15,1:25.141,85141
1000,828,66,15,1:25.013,85013
1000,828,67,15,1:24.991,84991
1000,828,68,15,1:25.701,85701
1000,840,1,19,1:40.248,100248
1000,840,2,19,1:28.049,88049
1000,840,3,19,1:27.949,87949
1000,840,4,19,1:27.530,87530
1000,840,5,19,1:26.809,86809
1000,840,6,17,1:39.897,99897
1000,840,7,17,1:27.984,87984
1000,840,8,17,1:26.753,86753
1000,840,9,17,1:26.685,86685
1000,840,10,17,1:26.472,86472
1000,840,11,17,1:26.359,86359
1000,840,12,17,1:25.946,85946
1000,840,13,17,1:25.738,85738
1000,840,14,17,1:25.993,85993
1000,840,15,17,1:25.771,85771
1000,840,16,17,1:25.560,85560
1000,840,17,17,1:25.810,85810
1000,840,18,17,1:25.503,85503
1000,840,19,17,1:25.708,85708
1000,840,20,17,1:25.793,85793
1000,840,21,17,1:25.748,85748
1000,840,22,17,1:25.300,85300
1000,840,23,16,1:27.876,87876
1000,840,24,16,1:25.387,85387
1000,840,25,16,1:27.637,87637
1000,840,26,16,1:25.221,85221
1000,840,27,16,1:25.211,85211
1000,840,28,16,1:25.321,85321
1000,840,29,16,1:26.908,86908
1000,840,30,17,1:26.888,86888
1000,840,31,17,1:25.445,85445
1000,840,32,16,1:25.108,85108
1000,840,33,16,1:28.669,88669
1000,840,34,16,1:27.480,87480
1000,840,35,16,1:25.304,85304
1000,840,36,16,1:25.292,85292
1000,840,37,16,1:25.515,85515
1000,840,38,16,1:25.203,85203
1000,840,39,16,1:27.079,87079
1000,840,40,16,1:25.170,85170
1000,840,41,16,1:25.142,85142
1000,840,42,16,1:25.185,85185
1000,840,43,16,1:25.144,85144
1000,840,44,16,1:25.823,85823
1000,840,45,16,1:25.462,85462
1000,840,46,16,1:25.241,85241
1000,840,47,17,1:28.356,88356
1000,840,48,18,1:42.679,102679
1000,840,49,18,1:32.137,92137
1000,840,50,17,1:37.834,97834
1000,840,51,17,1:22.660,82660
1000,840,52,17,1:23.065,83065
1000,840,53,17,1:23.569,83569
1000,840,54,17,1:23.483,83483
1000,840,55,17,1:23.518,83518
1000,840,56,17,1:23.653,83653
1000,840,57,17,1:28.342,88342
1000,840,58,17,1:26.779,86779
1000,840,59,17,1:24.449,84449
1000,840,60,17,1:23.570,83570
1000,840,61,17,1:23.010,83010
1000,840,62,17,1:25.373,85373
1000,840,63,17,1:23.453,83453
1000,840,64,17,1:23.345,83345
1000,840,65,17,1:23.354,83354
1000,840,66,17,1:24.648,84648
1000,840,67,17,1:24.513,84513
1000,840,68,17,1:25.916,85916
1001,20,1,1,2:29.572,149572
1001,20,2,1,3:00.051,180051
1001,20,3,1,2:51.059,171059
1001,20,4,1,3:01.499,181499
1001,20,5,1,1:48.656,108656
1001,20,6,1,1:48.923,108923
1001,20,7,1,1:48.695,108695
1001,20,8,1,1:48.646,108646
1001,20,9,1,1:49.046,109046
1001,20,10,1,1:48.749,108749
1001,20,11,1,1:48.495,108495
1001,20,12,1,1:48.663,108663
1001,20,13,1,1:48.732,108732
1001,20,14,1,1:48.748,108748
1001,20,15,1,1:48.679,108679
1001,20,16,1,1:48.399,108399
1001,20,17,1,1:48.667,108667
1001,20,18,1,1:48.600,108600
1001,20,19,1,1:48.933,108933
1001,20,20,1,1:48.781,108781
1001,20,21,1,1:48.710,108710
1001,20,22,1,1:52.901,112901
1001,20,23,1,1:59.728,119728
1001,20,24,1,1:46.743,106743
1001,20,25,1,1:46.644,106644
1001,20,26,1,1:47.027,107027
1001,20,27,1,1:47.052,107052
1001,20,28,1,1:46.937,106937
1001,20,29,1,1:46.972,106972
1001,20,30,1,1:46.975,106975
1001,20,31,1,1:47.134,107134
1001,20,32,1,1:47.168,107168
1001,20,33,1,1:47.016,107016
1001,20,34,1,1:47.402,107402
1001,20,35,1,1:47.390,107390
1001,20,36,1,1:47.345,107345
1001,20,37,1,1:46.949,106949
1001,20,38,1,1:46.783,106783
1001,20,39,1,1:46.734,106734
1001,20,40,1,1:47.218,107218
1001,20,41,1,1:47.092,107092
1001,20,42,1,1:47.599,107599
1001,20,43,1,1:47.615,107615
1001,20,44,1,1:49.749,109749
1001,1,1,2,2:31.397,151397
1001,1,2,2,3:00.018,180018
1001,1,3,2,2:50.726,170726
1001,1,4,2,3:00.659,180659
1001,1,5,2,1:49.718,109718
1001,1,6,2,1:49.497,109497
1001,1,7,2,1:49.020,109020
1001,1,8,2,1:48.834,108834
1001,1,9,2,1:49.143,109143
1001,1,10,2,1:49.179,109179
1001,1,11,2,1:48.977,108977
1001,1,12,2,1:48.665,108665
1001,1,13,2,1:48.742,108742
1001,1,14,2,1:48.939,108939
1001,1,15,2,1:48.479,108479
1001,1,16,2,1:48.208,108208
1001,1,17,2,1:48.448,108448
1001,1,18,2,1:48.706,108706
1001,1,19,2,1:48.739,108739
1001,1,20,2,1:48.736,108736
1001,1,21,2,1:53.411,113411
1001,1,22,3,1:59.902,119902
